,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,7400,1632 N Latrobe Ave,945.0,2.0,4.0,"Chicago, IL 60639","['08/16/2018', '02/26/2014', '04/20/2011', '06/01/1994']",0.0,"['Listed for sale', 'Sold', 'Sold', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '945 Square Feet', 'Lot Size: 3750 sqft']",10/01/2018,3750.0,sqft,&lpar;North Austin&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1920', '50 days on Trulia', '3750 sqft lot size', '945 sqft', '$200/sqft', '303 views']",189000.0,"[['1994-06-01 00:00:00', 50000, 'Sold'], ['2011-04-20 00:00:00', 46500, 'Sold'], ['2014-02-26 00:00:00', 13500, 'Sold'], ['2018-08-16 00:00:00', 189000, 'Listed for sale']]",200.0,"['$189,000', '$13,500', '$46,500', '$50,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '945 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1632-n-latrobe-ave-chicago-il-60639--2104413949,303.0,1920.0,60639.0,41643,50157.0,90407,7400,"['0.3 km', '2.5 km', '19 m', '10.3 km', '0.2 km']",['13.2 km'],"['4 mins', '10 mins', '1 min', '19 mins', '3 mins']",['43 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Laramie', 'Green Line']",[41.9105164],[-87.7569577]
1,7401,5402 W Hanson Ave,2000.0,3.0,4.0,"Chicago, IL 60639","['08/06/2018', '06/20/2013', '10/04/2012', '09/20/2012', '09/12/2012']",0.0,"['Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale']","['4 Bedrooms', '3 Bathrooms', 'Townhouse', '2,000 Square Feet']",08/06/2018,,,&lpar;North Austin&rpar;,"['Townhouse', '4 Beds', '3 Baths', 'Built in 2008', '60 days on Trulia', '2,000 sqft', '$143/sqft', '605 views', '$250/monthly HOA']",285000.0,"[['2012-09-12 00:00:00', 160000, 'Listed for sale'], ['2012-09-20 00:00:00', 150000, 'Price change'], ['2012-10-04 00:00:00', 137000, 'Price change'], ['2013-06-20 00:00:00', 137000, 'Posting removed'], ['2018-08-06 00:00:00', 285000, 'Listed for sale']]",143.0,"['$285,000', '$137,000', '$137,000', '$150,000', '$160,000']","['3 Bedrooms', '3 Bathrooms', 'Townhouse', '1,931 Square Feet', 'Lot Size: 918 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5402-w-hanson-ave-chicago-il-60639--2104430726,605.0,2008.0,60639.0,41643,50157.0,90407,7401,"['1.6 km', '11.0 km', '1.3 km']",['13.9 km'],"['20 mins', '23 mins', '16 mins']",['59 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.9157602],[-87.7609268]
2,7402,1637 N Monitor Ave,2370.0,3.0,6.0,"Chicago, IL 60639",,4.0,,"['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,370 Square Feet', 'Lot Size: 3841 sqft']",08/03/2018,3841.0,sqft,&lpar;North Austin&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1920', '94 days on Trulia', '3841 sqft lot size', '2,370 sqft', '$127/sqft', '1690 views']",300000.0,,127.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,185 Square Feet', 'Lot Size: 3,840 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1637-n-monitor-ave-chicago-il-60639--2104414095,1690.0,1920.0,60639.0,41643,50157.0,90407,7402,"['1.2 km', '12.8 km', '1.3 km']",['15.3 km'],"['15 mins', '25 mins', '16 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.9104596],[-87.7714499]
3,7403,1616 N Mason Ave,1204.0,1.0,3.0,"Chicago, IL 60639","['09/07/2018', '08/06/2018', '07/06/2018', '11/15/2017', '11/27/2007', '08/21/2006']",1.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Sold', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,204 Square Feet', 'Lot Size: 5227 sqft']",10/05/2018,5227.0,sqft,&lpar;North Austin&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1949', '91 days on Trulia', '5227 sqft lot size', '1,204 sqft', '$165/sqft', '681 views']",199000.0,"[['2006-08-21 00:00:00', 180000, 'Sold'], ['2007-11-27 00:00:00', 227000, 'Sold'], ['2017-11-15 00:00:00', 163221, 'Posting removed'], ['2018-07-06 00:00:00', 214000, 'Listed for sale'], ['2018-08-06 00:00:00', 205000, 'Price change'], ['2018-09-07 00:00:00', 199000, 'Price change']]",165.0,"['$199,000', '$205,000', '$214,000', '$163,221', '$227,000', '$180,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,204 Square Feet', 'Lot Size: 5,214 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1616-n-mason-ave-chicago-il-60639--2104413560,681.0,1949.0,60639.0,41643,50157.0,90407,7403,"['0.2 km', '2.5 km', '47 m', '11.9 km', '0.2 km']",['14.8 km'],"['3 mins', '9 mins', '1 min', '23 mins', '3 mins']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Austin', 'Green Line']",[41.9098406],[-87.77403059999999]
4,7404,1720 N Major Ave,2000.0,3.0,5.0,"Chicago, IL 60639","['06/21/2018', '09/06/2017', '05/02/2017', '03/28/2005']",6.0,"['Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,000 Square Feet', 'Lot Size: 3570 sqft']",06/21/2018,3570.0,sqft,&lpar;North Austin&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1916', '106 days on Trulia', '3570 sqft lot size', '2,000 sqft', '$132/sqft', '233 views']",264900.0,"[['2005-03-28 00:00:00', 180000, 'Sold'], ['2017-05-02 00:00:00', 299000, 'Listed for sale'], ['2017-09-06 00:00:00', 299000, 'Posting removed'], ['2018-06-21 00:00:00', 264900, 'Listed for sale']]",132.0,"['$264,900', '$299,000', '$299,000', '$180,000']","['4 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '1,764 Square Feet', 'Lot Size: 3,570 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1720-n-major-ave-chicago-il-60639--2104414984,233.0,1916.0,60639.0,41643,50157.0,90407,7404,"['0.8 km', '12.8 km', '1.3 km']",['14.8 km'],"['10 mins', '25 mins', '16 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.9118558],[-87.7680429]
5,7405,2036 N Pulaski Rd,3100.0,3.0,6.0,"Chicago, IL 60639","['07/30/2018', '07/09/2018', '12/28/1993']",8.0,"['Price change', 'Listed for sale', 'Sold']","['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,100 Square Feet', 'Lot Size: 3123 sqft']",07/30/2018,3123.0,sqft,&lpar;Hermosa&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1901', '88 days on Trulia', '3123 sqft lot size', '3,100 sqft', '$113/sqft', '883 views']",349900.0,"[['1993-12-28 00:00:00', 53333, 'Sold'], ['2018-07-09 00:00:00', 369900, 'Listed for sale'], ['2018-07-30 00:00:00', 349900, 'Price change']]",113.0,"['$349,900', '$369,900', '$53,333']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,365 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2036-n-pulaski-rd-chicago-il-60639--2104417504,883.0,1901.0,60639.0,41643,50157.0,90407,7405,"['0.8 km', '10.4 km', '1.3 km']",['12.4 km'],"['10 mins', '18 mins', '16 mins']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee North'],[41.9182884],[-87.72662869999999]
6,7406,5231 W Galewood Ave,2290.0,3.0,4.0,"Chicago, IL 60639","['07/25/2018', '07/13/2018']",4.0,"['Price change', 'Listed for sale']","['4 Bedrooms', '3 Bathrooms', 'Condo', '2,290 Square Feet']",09/30/2018,,,&lpar;North Austin&rpar;,"['Condo', '4 Beds', '3 Baths', 'Built in 2008', '84 days on Trulia', '2,290 sqft', '$113/sqft', '507 views', '$242/monthly HOA']",259000.0,"[['2018-07-13 00:00:00', 279000, 'Listed for sale'], ['2018-07-25 00:00:00', 269000, 'Price change']]",113.0,"['$269,000', '$279,000']","['3 Bedrooms', '2 Bathrooms', 'Townhouse', '1,567 Square Feet', 'Lot Size: 879 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5231-w-galewood-ave-chicago-il-60639--1013574005,507.0,2008.0,60639.0,41643,50157.0,90407,7406,"['1.2 km', '11.0 km', '1.3 km']",['13.5 km'],"['15 mins', '23 mins', '16 mins']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.914658],[-87.7571852]
7,7407,2241 N Major Ave,2138.0,3.0,5.0,"Chicago, IL 60639","['09/21/2018', '09/14/2018', '09/12/2018', '07/08/2018', '06/21/2018', '11/29/2017', '03/27/2007', '12/05/2003', '09/29/1997']",6.0,"['Pending to active status', 'Pending', 'Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Sold', 'Sold', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,138 Square Feet', 'Lot Size: 3937 sqft']",10/05/2018,3937.0,sqft,&lpar;Belmont Central&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1922', '106 days on Trulia', '3937 sqft lot size', '2,138 sqft', '$109/sqft', '811 views']",232500.0,"[['1997-09-29 00:00:00', 99333, 'Sold'], ['2003-12-05 00:00:00', 255000, 'Sold'], ['2007-03-27 00:00:00', 375000, 'Sold'], ['2017-11-29 00:00:00', 232049, 'Posting removed'], ['2018-06-21 00:00:00', 241000, 'Listed for sale'], ['2018-07-08 00:00:00', 241000, 'Pending'], ['2018-09-12 00:00:00', 241000, 'Pending to active status'], ['2018-09-14 00:00:00', 241000, 'Pending'], ['2018-09-21 00:00:00', 241000, 'Pending to active status']]",109.0,"['$241,000', '$241,000', '$241,000', '$241,000', '$241,000', '$232,049', '$375,000', '$255,000', '$99,333']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,138 Square Feet', 'Lot Size: 3,937 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2241-n-major-ave-chicago-il-60639--2104420301,811.0,1922.0,60639.0,41643,50157.0,90407,7407,"['0.6 km', '12.8 km', '1.3 km']",['14.7 km'],"['8 mins', '25 mins', '16 mins']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.9215289],[-87.7682773]
8,7408,2320 N Lowell Ave,1002.0,1.0,1.0,"Chicago, IL 60639","['09/08/2018', '12/10/2002']",5.0,"['Posting removed', 'Sold']","['1 Bedroom', '1 Bathroom', 'Single-Family Home', '1,002 Square Feet', 'Lot Size: 3484 sqft']",10/05/2018,3484.0,sqft,&lpar;Hermosa&rpar;,"['Single-Family Home', '1 Bed', '1 Bath', 'Built in 1911', '85 days on Trulia', '3484 sqft lot size', '1,002 sqft', '$210/sqft', '61 views']",210881.0,"[['2002-12-10 00:00:00', 175000, 'Sold'], ['2018-09-08 00:00:00', 211323, 'Posting removed']]",210.0,"['$211,323', '$175,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,002 Square Feet', 'Lot Size: 3,660 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2320-n-lowell-ave-chicago-il-60639--1111566,61.0,1911.0,60639.0,41643,50157.0,90407,7408,"['0.7 km', '10.4 km', '1.3 km']",['12.4 km'],"['9 mins', '18 mins', '16 mins']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee North'],[41.9232564],[-87.7353518]
9,7409,2701 N Melvina Ave,838.0,5.0,4.0,"Chicago, IL 60639",['10/15/2004'],3.0,['Sold'],"['4 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '838 Square Feet', 'Lot Size: 3484 sqft']",10/05/2018,3484.0,sqft,&lpar;Belmont Central&rpar;,"['Single-Family Home', '4 Beds', '1.5 Baths', 'Built in 1950', '83 days on Trulia', '3484 sqft lot size', '838 sqft', '$233/sqft', '410 views']",194991.0,"[['2004-10-15 00:00:00', 287000, 'Sold']]",233.0,"['$287,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '838 Square Feet', 'Lot Size: 3,693 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2701-n-melvina-ave-chicago-il-60639--2104424074,410.0,1950.0,60639.0,41643,50157.0,90407,7409,"['1.7 km', '14.3 km', '1.3 km']",['17.4 km'],"['22 mins', '28 mins', '16 mins']",['1 hour 7 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Milwaukee West'],[41.9293638],[-87.7807205]
