,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,1900,3935 N Sayre Ave,3372.0,3.0,5.0,"Chicago, IL 60634","['09/06/2018', '04/21/2005', '01/18/2002']",9.0,"['Listed for sale', 'Sold', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,372 Square Feet', 'Lot Size: 3101 sqft']",09/20/2018,3101.0,sqft,&lpar;Dunning&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1924', '29 days on Trulia', '3101 sqft lot size', '3,372 sqft', '$98/sqft', '140 views']",329000.0,"[['2002-01-18 00:00:00', 227500, 'Sold'], ['2005-04-21 00:00:00', 350000, 'Sold'], ['2018-09-06 00:00:00', 329000, 'Listed for sale']]",98.0,"['$329,000', '$350,000', '$227,500']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,261 Square Feet', 'Lot Size: 3,100 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3935-n-sayre-ave-chicago-il-60634--2104352389,140.0,1924.0,60634.0,57736,67169.0,74298,1900,"['0.6 km', '3.5 km', '35 m', '19.6 km', '0.1 km']",['23.8 km'],"['8 mins', '12 mins', '1 min', '33 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9519033],[-87.8010446]
1,1901,7707 W Irving Park Rd #311,1000.0,1.0,1.0,"Chicago, IL 60634","['09/11/2018', '04/03/2014', '03/20/2014', '02/10/2014', '09/17/2013', '06/05/2013', '05/02/2013', '04/29/2013', '10/10/2012', '08/16/2012', '06/30/1999']",4.0,"['Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Pending to active status', 'Pending', 'Price change', 'Listed for sale', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '1,000 Square Feet']",09/11/2018,,,&lpar;Irving Woods&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1987', '24 days on Trulia', '1,000 sqft', '$150/sqft', '54 views', '$199/monthly HOA']",149900.0,"[['1999-06-30 00:00:00', 108000, 'Sold'], ['2012-08-16 00:00:00', 119900, 'Listed for sale'], ['2012-10-10 00:00:00', 109999, 'Price change'], ['2013-04-29 00:00:00', 109999, 'Pending'], ['2013-05-02 00:00:00', 109999, 'Pending to active status'], ['2013-06-05 00:00:00', 107700, 'Price change'], ['2013-09-17 00:00:00', 105000, 'Price change'], ['2014-02-10 00:00:00', 105000, 'Pending'], ['2014-03-20 00:00:00', 105000, 'Posting removed'], ['2014-04-03 00:00:00', 90000, 'Sold'], ['2018-09-11 00:00:00', 149900, 'Listed for sale']]",150.0,"['$149,900', '$90,000', '$105,000', '$105,000', '$105,000', '$107,700', '$109,999', '$109,999', '$109,999', '$119,900', '$108,000']","['Condo', 'Lot Size: 0.92 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/7707-w-irving-park-rd-311-chicago-il-60634--2104362616,54.0,1987.0,60634.0,57736,67169.0,74298,1901,"['1.2 km', '3.3 km', '35 m', '19.6 km', '0.1 km']",['24.2 km'],"['15 mins', '11 mins', '1 min', '33 mins', '1 min']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9524706],[-87.8197995]
2,1902,3419 N Nottingham Ave,1484.0,2.0,4.0,"Chicago, IL 60634","['08/23/2018', '02/23/2007', '05/19/1997']",3.0,"['Listed for sale', 'Sold', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,484 Square Feet', 'Lot Size: 3811 sqft']",09/28/2018,3811.0,sqft,&lpar;Schorsch Village&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1948', '43 days on Trulia', '3811 sqft lot size', '1,484 sqft', '$218/sqft', '132 views']",323000.0,"[['1997-05-19 00:00:00', 162000, 'Sold'], ['2007-02-23 00:00:00', 340000, 'Sold'], ['2018-08-23 00:00:00', 333000, 'Listed for sale']]",218.0,"['$333,000', '$340,000', '$162,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,484 Square Feet', 'Lot Size: 3,810 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3419-n-nottingham-ave-chicago-il-60634--2104346811,132.0,1948.0,60634.0,57736,67169.0,74298,1902,"['0.4 km', '4.6 km', '35 m', '19.6 km', '0.1 km']",['24.6 km'],"['4 mins', '15 mins', '1 min', '33 mins', '1 min']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9422871],[-87.8043434]
3,1903,3324 N Pioneer Ave,1500.0,3.0,2.0,"Chicago, IL 60634",,5.0,,"['2 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,500 Square Feet', 'Lot Size: 3149 sqft']",10/02/2018,3149.0,sqft,&lpar;Belmont Terrace&rpar;,"['Single-Family Home', '2 Beds', '3 Baths', 'Built in 1947', '55 days on Trulia', '3149 sqft lot size', '1,500 sqft', '$200/sqft', '161 views']",299900.0,,200.0,,,,https://www.trulia.com/p/il/chicago/3324-n-pioneer-ave-chicago-il-60634--2104345746,161.0,1947.0,60634.0,57736,67169.0,74298,1903,"['1.4 km', '18.8 km', '1.3 km']",['21.5 km'],"['17 mins', '26 mins', '16 mins']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['North Central Service'],[41.9401043],[-87.83138129999999]
4,1904,6039 W Byron St,1844.0,3.0,3.0,"Chicago, IL 60634","['07/25/2018', '12/31/2007', '11/13/2007', '09/10/2007', '08/07/2002', '03/26/1999', '02/15/1996']",2.0,"['Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold', 'Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,844 Square Feet', 'Lot Size: 3689 sqft']",09/24/2018,3689.0,sqft,&lpar;Portage Park&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1911', '72 days on Trulia', '3689 sqft lot size', '1,844 sqft', '$206/sqft', '403 views']",379000.0,"[['1996-02-15 00:00:00', 122500, 'Sold'], ['1999-03-26 00:00:00', 137500, 'Sold'], ['2002-08-07 00:00:00', 185000, 'Sold'], ['2007-09-10 00:00:00', 385000, 'Sold'], ['2007-11-13 00:00:00', 405000, 'Listed for sale'], ['2007-12-31 00:00:00', 405000, 'Posting removed'], ['2018-07-25 00:00:00', 389000, 'Listed for sale']]",206.0,"['$389,000', '$405,000', '$405,000', '$385,000', '$185,000', '$137,500', '$122,500']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,844 Square Feet', 'Lot Size: 3,690 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6039-w-byron-st-chicago-il-60634--2104357595,403.0,1911.0,60634.0,57736,67169.0,74298,1904,"['0.1 km', '3.5 km', '12 m', '15.3 km', '0.1 km']",['19.1 km'],"['2 mins', '12 mins', '1 min', '28 mins', '1 min']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Austin', 'Blue Line']",[41.9511514],[-87.7782972]
5,1905,3507 N New England Ave,2100.0,3.0,3.0,"Chicago, IL 60634",,6.0,,"['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,100 Square Feet']",06/21/2018,,,&lpar;Schorsch Village&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1956', '106 days on Trulia', '2,100 sqft', '$190/sqft', '1447 views']",399000.0,,190.0,,,,https://www.trulia.com/p/il/chicago/3507-n-new-england-ave-chicago-il-60634--2104347838,1447.0,1956.0,60634.0,57736,67169.0,74298,1905,"['0.9 km', '4.4 km', '35 m', '19.6 km', '0.1 km']",['25.0 km'],"['11 mins', '15 mins', '1 min', '33 mins', '1 min']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9438965],[-87.7982864]
6,1906,3453 N Pontiac Ave,1918.0,3.0,4.0,"Chicago, IL 60634","['09/03/2018', '07/26/2018', '01/16/2018', '12/10/2017', '12/08/2017', '11/02/2008', '09/13/2008']",1.0,"['Price change', 'Price change', 'Sold', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,918 Square Feet', 'Lot Size: 3598 sqft']",09/03/2018,3598.0,sqft,&lpar;Belmont Terrace&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1950', '71 days on Trulia', '3598 sqft lot size', '1,918 sqft', '$224/sqft', '179 views']",430000.0,"[['2008-09-13 00:00:00', 950000, 'Listed for sale'], ['2008-11-02 00:00:00', 950000, 'Posting removed'], ['2017-12-08 00:00:00', 239000, 'Listed for sale'], ['2017-12-10 00:00:00', 239000, 'Pending'], ['2018-01-16 00:00:00', 239000, 'Sold'], ['2018-07-26 00:00:00', 440000, 'Price change'], ['2018-09-03 00:00:00', 430000, 'Price change']]",224.0,"['$430,000', '$440,000', '$239,000', '$239,000', '$239,000', '$950,000', '$950,000']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,747 Square Feet', 'Lot Size: 3,600 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3453-n-pontiac-ave-chicago-il-60634--2104347544,179.0,1950.0,60634.0,57736,67169.0,74298,1906,"['1.3 km', '18.8 km', '1.3 km']",['21.4 km'],"['17 mins', '26 mins', '16 mins']",['59 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['North Central Service'],[41.9423551],[-87.8349561]
7,1907,7005 W Henderson St,2000.0,3.0,4.0,"Chicago, IL 60634","['09/18/2018', '07/03/2018', '09/22/2000']",4.0,"['Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,000 Square Feet', 'Lot Size: 3750 sqft']",09/18/2018,3750.0,sqft,&lpar;Schorsch Village&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1950', '94 days on Trulia', '3750 sqft lot size', '2,000 sqft', '$180/sqft', '174 views']",359999.0,"[['2000-09-22 00:00:00', 220000, 'Sold'], ['2018-07-03 00:00:00', 369900, 'Listed for sale'], ['2018-09-18 00:00:00', 359999, 'Price change']]",180.0,"['$359,999', '$369,900', '$220,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,098 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7005-w-henderson-st-chicago-il-60634--2104361584,174.0,1950.0,60634.0,57736,67169.0,74298,1907,"['0.5 km', '4.8 km', '35 m', '19.6 km', '0.1 km']",['25.0 km'],"['7 mins', '16 mins', '1 min', '33 mins', '1 min']",['1 hour 1 min'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9407805],[-87.8016038]
8,1908,4158 N Marmora Ave,1367.0,2.0,5.0,"Chicago, IL 60634","['09/14/2018', '08/18/2018', '08/09/2018', '07/14/2018']",3.0,"['Price change', 'Price change', 'Price change', 'Listed for sale']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,367 Square Feet', 'Lot Size: 3632 sqft']",09/28/2018,3632.0,sqft,&lpar;Portage Park&rpar;,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1922', '83 days on Trulia', '3632 sqft lot size', '1,367 sqft', '$329/sqft', '208 views']",449350.0,"[['2018-07-14 00:00:00', 459000, 'Listed for sale'], ['2018-08-09 00:00:00', 458900, 'Price change'], ['2018-08-18 00:00:00', 458500, 'Price change'], ['2018-09-14 00:00:00', 449750, 'Price change']]",329.0,"['$449,750', '$458,500', '$458,900', '$459,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,367 Square Feet', 'Lot Size: 3,635 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4158-n-marmora-ave-chicago-il-60634--2104353862,208.0,1922.0,60634.0,57736,67169.0,74298,1908,"['0.2 km', '2.9 km', '12 m', '15.3 km', '0.1 km']",['18.6 km'],"['3 mins', '10 mins', '1 min', '28 mins', '1 min']",['47 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Austin', 'Blue Line']",[41.9566015],[-87.77449170000001]
9,1909,3524 N Nordica Ave,1800.0,2.0,4.0,"Chicago, IL 60634","['08/20/2018', '07/26/2018']",1.0,"['Price change', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,800 Square Feet', 'Lot Size: 3811 sqft']",09/05/2018,3811.0,sqft,&lpar;Schorsch Village&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1950', '71 days on Trulia', '3811 sqft lot size', '1,800 sqft', '$194/sqft', '161 views']",348900.0,"[['2018-07-26 00:00:00', 359000, 'Listed for sale'], ['2018-08-20 00:00:00', 348900, 'Price change']]",194.0,"['$348,900', '$359,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,115 Square Feet', 'Lot Size: 3,810 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3524-n-nordica-ave-chicago-il-60634--2104348188,161.0,1950.0,60634.0,57736,67169.0,74298,1909,"['0.4 km', '4.4 km', '35 m', '19.6 km', '0.1 km']",['24.5 km'],"['5 mins', '15 mins', '1 min', '33 mins', '1 min']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Harlem', 'Blue Line']",[41.9443128],[-87.80330430000001]
