,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
10,5610,6019 S Normandy Ave,1040.0,2.0,3.0,"Chicago, IL 60638",,4.0,,"['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3149 sqft']",09/11/2018,3149.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1956', '114 days on Trulia', '3149 sqft lot size', '1,040 sqft', '$277/sqft', '136 views']",288000.0,,277.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3,150 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6019-s-normandy-ave-chicago-il-60638--2104406462,136.0,1956.0,60638.0,60046,68423.0,55026,5610,"['0.6 km', '5.0 km', '4 m', '18.6 km', '0.2 km']",['24.3 km'],"['7 mins', '15 mins', '1 min', '31 mins', '3 mins']",['1 hour 7 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.7824578],[-87.7887166]
11,5611,5153 S Mobile Ave,2330.0,4.0,3.0,"Chicago, IL 60638","['09/07/2018', '06/26/2018', '06/11/2018', '05/21/2018', '05/03/2018', '01/15/2008', '10/30/2006']",5.0,"['Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,330 Square Feet', 'Lot Size: 3123 sqft']",09/21/2018,3123.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '4 Baths', 'Built in 2011', '155 days on Trulia', '3123 sqft lot size', '2,330 sqft', '$188/sqft', '956 views']",439000.0,"[['2006-10-30 00:00:00', 120000, 'Sold'], ['2008-01-15 00:00:00', 140000, 'Sold'], ['2018-05-03 00:00:00', 479000, 'Listed for sale'], ['2018-05-21 00:00:00', 469000, 'Price change'], ['2018-06-11 00:00:00', 459000, 'Price change'], ['2018-06-26 00:00:00', 449000, 'Price change'], ['2018-09-07 00:00:00', 439000, 'Price change']]",188.0,"['$439,000', '$449,000', '$459,000', '$469,000', '$479,000', '$140,000', '$120,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,112 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5153-s-mobile-ave-chicago-il-60638--2104396849,956.0,2011.0,60638.0,60046,68423.0,55026,5611,"['0.7 km', '4.8 km', '16 m', '16.5 km', '0.2 km']",['22.1 km'],"['9 mins', '13 mins', '1 min', '28 mins', '3 mins']",['59 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7981813],[-87.7794859]
12,5612,5229 S Menard Ave,1600.0,3.0,4.0,"Chicago, IL 60638",,0.0,,"['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,600 Square Feet', 'Lot Size: 3136 sqft']",09/15/2018,3136.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 2018', '180 days on Trulia', '3136 sqft lot size', '1,600 sqft', '$228/sqft', '1568 views']",364800.0,,228.0,,,,https://www.trulia.com/p/il/chicago/5229-s-menard-ave-chicago-il-60638--2351617514,1568.0,2018.0,60638.0,60046,68423.0,55026,5612,"['0.3 km', '3.8 km', '16 m', '16.5 km', '0.2 km']",['20.8 km'],"['4 mins', '11 mins', '1 min', '28 mins', '3 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.79726],[-87.7672664]
13,5613,5243 S Mobile Ave,1104.0,2.0,3.0,"Chicago, IL 60638","['08/09/2018', '07/12/2018', '04/30/2018', '04/17/2018', '09/07/2001']",0.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,104 Square Feet', 'Lot Size: 5000 sqft']",08/09/2018,5000.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1970', '170 days on Trulia', '5000 sqft lot size', '1,104 sqft', '$271/sqft', '1171 views']",299000.0,"[['2001-09-07 00:00:00', 255000, 'Sold'], ['2018-04-17 00:00:00', 319000, 'Listed for sale'], ['2018-04-30 00:00:00', 310000, 'Price change'], ['2018-07-12 00:00:00', 303000, 'Price change'], ['2018-08-09 00:00:00', 299000, 'Price change']]",271.0,"['$299,000', '$303,000', '$310,000', '$319,000', '$255,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,104 Square Feet', 'Lot Size: 5,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5243-s-mobile-ave-chicago-il-60638--2104398153,1171.0,1970.0,60638.0,60046,68423.0,55026,5613,"['0.5 km', '4.8 km', '16 m', '16.5 km', '0.2 km']",['22.0 km'],"['6 mins', '13 mins', '1 min', '28 mins', '3 mins']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.79662099999999],[-87.7794414]
14,5614,5931 S Nashville Ave,2700.0,4.0,5.0,"Chicago, IL 60638","['08/13/2018', '05/30/2018', '12/23/2015', '04/21/2015', '02/06/2015', '09/05/2014', '06/07/2014', '01/07/2003']",8.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,700 Square Feet', 'Lot Size: 0.25 acres']",08/13/2018,0.25,acres,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 2002', '128 days on Trulia', '0.25 acres lot size', '2,700 sqft', '$189/sqft', '744 views']",510000.0,"[['2003-01-07 00:00:00', 262500, 'Sold'], ['2014-06-07 00:00:00', 389900, 'Listed for sale'], ['2014-09-05 00:00:00', 389900, 'Posting removed'], ['2015-02-06 00:00:00', 389000, 'Listed for sale'], ['2015-04-21 00:00:00', 372500, 'Price change'], ['2015-12-23 00:00:00', 372500, 'Posting removed'], ['2018-05-30 00:00:00', 525000, 'Listed for sale'], ['2018-08-13 00:00:00', 510000, 'Price change']]",189.0,"['$510,000', '$525,000', '$372,500', '$372,500', '$389,000', '$389,900', '$389,900', '$262,500']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,810 Square Feet', 'Lot Size: 4,281 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5931-s-nashville-ave-chicago-il-60638--1040302,744.0,2002.0,60638.0,60046,68423.0,55026,5614,"['0.9 km', '5.5 km', '16 m', '16.5 km', '0.2 km']",['23.1 km'],"['11 mins', '15 mins', '1 min', '28 mins', '3 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7839919],[-87.7864561]
15,5615,5106 S McVicker Ave,2438.0,2.0,4.0,"Chicago, IL 60638","['09/10/2018', '07/23/2018', '05/15/2018', '02/15/2018', '05/23/2000']",2.0,"['Pending to active status', 'Pending', 'Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,438 Square Feet', 'Lot Size: 5052 sqft']",05/15/2018,5052.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 2000', '232 days on Trulia', '5052 sqft lot size', '2,438 sqft', '$161/sqft', '1719 views']",391500.0,"[['2000-05-23 00:00:00', 217000, 'Sold'], ['2018-02-15 00:00:00', 435000, 'Listed for sale'], ['2018-05-15 00:00:00', 391500, 'Price change'], ['2018-07-23 00:00:00', 391500, 'Pending'], ['2018-09-10 00:00:00', 391500, 'Pending to active status']]",161.0,"['$391,500', '$391,500', '$391,500', '$435,000', '$217,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,438 Square Feet', 'Lot Size: 5,054 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5106-s-mcvicker-ave-chicago-il-60638--2104395481,1719.0,2000.0,60638.0,60046,68423.0,55026,5615,"['0.7 km', '4.3 km', '16 m', '16.5 km', '0.2 km']",['21.6 km'],"['9 mins', '12 mins', '1 min', '28 mins', '3 mins']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7994752],[-87.7735242]
16,5616,5744 S Oak Park Ave,1681.0,2.0,3.0,"Chicago, IL 60638",,8.0,,"['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,681 Square Feet', 'Lot Size: 4095 sqft']",08/13/2018,4095.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1955', '148 days on Trulia', '4095 sqft lot size', '1,681 sqft', '$187/sqft', '337 views']",314500.0,,187.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,041 Square Feet', 'Lot Size: 4,095 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5744-s-oak-park-ave-chicago-il-60638--2104403758,337.0,1955.0,60638.0,60046,68423.0,55026,5616,"['0.6 km', '5.9 km', '16 m', '16.5 km', '0.2 km']",['23.2 km'],"['7 mins', '16 mins', '1 min', '28 mins', '3 mins']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7871999],[-87.7914337]
17,5617,6155 S Rutherford Ave,2117.0,4.0,5.0,"Chicago, IL 60638","['09/13/2018', '09/12/2018', '06/19/2018', '05/27/2018', '05/24/2018', '01/26/2018', '12/01/2017', '07/02/1997']",9.0,"['Price change', 'Posting removed', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,117 Square Feet', 'Lot Size: 3750 sqft']",09/13/2018,3750.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1956', '309 days on Trulia', '3750 sqft lot size', '2,117 sqft', '$188/sqft', '989 views']",397500.0,"[['1997-07-02 00:00:00', 150000, 'Sold'], ['2017-12-01 00:00:00', 425000, 'Listed for sale'], ['2018-01-26 00:00:00', 419000, 'Price change'], ['2018-05-24 00:00:00', 409000, 'Price change'], ['2018-05-27 00:00:00', 409000, 'Posting removed'], ['2018-06-19 00:00:00', 405900, 'Price change'], ['2018-09-12 00:00:00', 405900, 'Posting removed'], ['2018-09-13 00:00:00', 397500, 'Price change']]",188.0,"['$397,500', '$405,900', '$405,900', '$409,000', '$409,000', '$419,000', '$425,000', '$150,000']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,117 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6155-s-rutherford-ave-chicago-il-60638--2104408350,989.0,1956.0,60638.0,60046,68423.0,55026,5617,"['0.3 km', '5.0 km', '4 m', '18.6 km', '0.2 km']",['24.1 km'],"['4 mins', '15 mins', '1 min', '31 mins', '3 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.7796138],[-87.78983029999999]
18,5618,6644 W 63rd Pl,1052.0,2.0,5.0,"Chicago, IL 60638","['09/11/2018', '10/22/2003']",4.0,"['Listed for sale', 'Sold']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,052 Square Feet', 'Lot Size: 3510 sqft']",09/11/2018,3510.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1955', '24 days on Trulia', '3510 sqft lot size', '1,052 sqft', '$266/sqft', '136 views']",279900.0,"[['2003-10-22 00:00:00', 215000, 'Sold'], ['2018-09-11 00:00:00', 279900, 'Listed for sale']]",266.0,"['$279,900', '$215,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,052 Square Feet', 'Lot Size: 3,510 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6644-w-63rd-pl-chicago-il-60638--2104411589,136.0,1955.0,60638.0,60046,68423.0,55026,5618,"['0.3 km', '4.8 km', '4 m', '18.6 km', '0.2 km']",['23.8 km'],"['3 mins', '14 mins', '1 min', '31 mins', '3 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.77672159999999],[-87.7878367]
19,5619,4734 S Lotus Ave,1476.0,2.0,4.0,"Chicago, IL 60638",['11/09/2000'],3.0,['Sold'],"['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,476 Square Feet', 'Lot Size: 3149 sqft']",09/22/2018,3149.0,sqft,,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 2000', '13 days on Trulia', '3149 sqft lot size', '1,476 sqft', '$176/sqft', '122 views']",259900.0,"[['2000-11-09 00:00:00', 154000, 'Sold']]",176.0,"['$154,000']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '984 Square Feet', 'Lot Size: 3,150 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4734-s-lotus-ave-chicago-il-60638--2104393187,122.0,2000.0,60638.0,60046,68423.0,55026,5619,"['1.2 km', '3.0 km', '16 m', '16.5 km', '0.2 km']",['20.9 km'],"['15 mins', '9 mins', '1 min', '28 mins', '3 mins']",['1 hour 1 min'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.8064948],[-87.75901909999999]
20,5620,6114 S Narragansett Ave,1022.0,2.0,3.0,"Chicago, IL 60638",,9.0,,"['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,022 Square Feet', 'Lot Size: 3750 sqft']",10/02/2018,3750.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1953', '9 days on Trulia', '3750 sqft lot size', '1,022 sqft', '$220/sqft', '98 views']",224900.0,,220.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,022 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6114-s-narragansett-ave-chicago-il-60638--2104407526,98.0,1953.0,60638.0,60046,68423.0,55026,5620,"['0.4 km', '4.3 km', '4 m', '18.6 km', '0.2 km']",['23.5 km'],"['6 mins', '13 mins', '1 min', '31 mins', '3 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.7808319],[-87.7814179]
21,5621,5120 W 63rd Pl,988.0,1.0,3.0,"Chicago, IL 60638","['09/03/2018', '08/10/2016']",8.0,"['Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Townhouse', '988 Square Feet', 'Lot Size: 3000 sqft']",09/27/2018,3000.0,sqft,&lpar;Chrysler Village&rpar;,"['Townhouse', '3 Beds', '1 Bath', 'Built in 1941', '8 days on Trulia', '3000 sqft lot size', '988 sqft', '$182/sqft', '127 views']",179900.0,"[['2016-08-10 00:00:00', 100000, 'Sold'], ['2018-09-03 00:00:00', 179900, 'Listed for sale']]",182.0,"['$179,900', '$100,000']","['3 Bedrooms', '1 Bathroom', 'Townhouse', '988 Square Feet', 'Lot Size: 3,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5120-w-63rd-pl-chicago-il-60638--2104395908,127.0,1941.0,60638.0,60046,68423.0,55026,5621,"['1.7 km', '18.6 km', '0.2 km']",['20.5 km'],"['22 mins', '31 mins', '3 mins']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Orange Line'],[41.7779193],[-87.7498585]
22,5622,5725 S Nashville Ave,3350.0,3.0,3.0,"Chicago, IL 60638","['09/13/2018', '09/05/2018', '08/29/2018', '08/20/2018', '08/15/2018', '08/09/2018', '08/31/2006', '07/17/2002']",6.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,350 Square Feet', 'Lot Size: 5492 sqft']",10/04/2018,5492.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 2009', '46 days on Trulia', '5492 sqft lot size', '3,350 sqft', '$161/sqft', '505 views']",539000.0,"[['2002-07-17 00:00:00', 249000, 'Sold'], ['2006-08-31 00:00:00', 350500, 'Sold'], ['2018-08-09 00:00:00', 495000, 'Listed for sale'], ['2018-08-15 00:00:00', 495000, 'Posting removed'], ['2018-08-20 00:00:00', 574900, 'Listed for sale'], ['2018-08-29 00:00:00', 569900, 'Price change'], ['2018-09-05 00:00:00', 564900, 'Price change'], ['2018-09-13 00:00:00', 549000, 'Price change']]",161.0,"['$549,000', '$564,900', '$569,900', '$574,900', '$495,000', '$495,000', '$350,500', '$249,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,579 Square Feet', 'Lot Size: 5,494 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5725-s-nashville-ave-chicago-il-60638--2104403342,505.0,2009.0,60638.0,60046,68423.0,55026,5622,"['0.5 km', '5.5 km', '16 m', '16.5 km', '0.2 km']",['22.7 km'],"['6 mins', '15 mins', '1 min', '28 mins', '3 mins']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7877849],[-87.7864795]
23,5623,5643 S Oak Park Ave,2000.0,3.0,3.0,"Chicago, IL 60638","['08/29/2018', '01/27/2018', '01/21/2018', '10/16/2013', '09/26/2013', '09/19/2013', '07/18/2003', '06/18/2002']",3.0,"['Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,000 Square Feet', 'Lot Size: 5039 sqft']",10/02/2018,5039.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1943', '3 days on Trulia', '5039 sqft lot size', '2,000 sqft', '$220/sqft', '216 views']",439900.0,"[['2002-06-18 00:00:00', 180000, 'Sold'], ['2003-07-18 00:00:00', 204000, 'Sold'], ['2013-09-19 00:00:00', 129900, 'Listed for sale'], ['2013-09-26 00:00:00', 129900, 'Posting removed'], ['2013-10-16 00:00:00', 140000, 'Sold'], ['2018-01-21 00:00:00', 469000, 'Listed for sale'], ['2018-01-27 00:00:00', 469000, 'Posting removed'], ['2018-08-29 00:00:00', 469000, 'Listed for sale']]",220.0,"['$469,000', '$469,000', '$469,000', '$140,000', '$129,900', '$129,900', '$204,000', '$180,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,110 Square Feet', 'Lot Size: 5,040 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5643-s-oak-park-ave-chicago-il-60638--2104402436,216.0,1943.0,60638.0,60046,68423.0,55026,5623,"['0.4 km', '5.9 km', '16 m', '16.5 km', '0.2 km']",['23.0 km'],"['4 mins', '16 mins', '1 min', '28 mins', '3 mins']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7889965],[-87.7914038]
24,5624,6205 S Major Ave,1325.0,3.0,6.0,"Chicago, IL 60638",['08/22/2018'],4.0,['Listed for sale'],"['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,325 Square Feet', 'Lot Size: 4530 sqft']",09/15/2018,4530.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1923', '44 days on Trulia', '4530 sqft lot size', '1,325 sqft', '$188/sqft', '300 views']",249500.0,"[['2018-08-22 00:00:00', 249500, 'Listed for sale']]",188.0,"['$249,500']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,325 Square Feet', 'Lot Size: 4,530 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6205-s-major-ave-chicago-il-60638--2104408570,300.0,1923.0,60638.0,60046,68423.0,55026,5624,"['0.2 km', '3.0 km', '4 m', '18.6 km', '0.2 km']",['21.9 km'],"['2 mins', '9 mins', '1 min', '31 mins', '3 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.7796273],[-87.7641778]
25,5625,4905 S Lorel Ave,2100.0,2.0,5.0,"Chicago, IL 60638",['08/20/2018'],6.0,['Listed for sale'],"['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,100 Square Feet', 'Lot Size: 3781 sqft']",09/26/2018,3781.0,sqft,,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1966', '46 days on Trulia', '3781 sqft lot size', '2,100 sqft', '$124/sqft', '450 views']",259900.0,"[['2018-08-20 00:00:00', 264900, 'Listed for sale']]",124.0,"['$264,900']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,104 Square Feet', 'Lot Size: 3,780 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4905-s-lorel-ave-chicago-il-60638--2104394162,450.0,1966.0,60638.0,60046,68423.0,55026,5625,"['0.9 km', '2.8 km', '16 m', '16.5 km', '0.2 km']",['20.4 km'],"['11 mins', '8 mins', '1 min', '28 mins', '3 mins']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.8034992],[-87.7564927]
26,5626,5429 S Massasoit Ave #8,700.0,1.0,1.0,"Chicago, IL 60638",,,,"['1 Bedroom', '1 Bathroom', 'Condo', '700 Square Feet']",10/05/2018,,,&lpar;Garfield Ridge&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1962', '<1 day on Trulia', '700 sqft', '$93/sqft', '$140/monthly HOA']",64900.0,,93.0,,,,https://www.trulia.com/p/il/chicago/5429-s-massasoit-ave-8-chicago-il-60638--2104400142,,1962.0,60638.0,60046,68423.0,55026,5626,"['0.2 km', '3.6 km', '16 m', '16.5 km', '0.2 km']",['20.6 km'],"['3 mins', '10 mins', '1 min', '28 mins', '3 mins']",['50 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7941393],[-87.76633319999999]
27,5627,6147 S Moody Ave,1112.0,2.0,3.0,"Chicago, IL 60638","['09/18/2018', '09/18/2009', '09/17/2009', '07/31/2009', '07/19/2009', '07/17/2009', '07/11/2006', '08/31/2005']",7.0,"['Listed for sale', 'Posting removed', 'Sold', 'Posting removed', 'Listed for sale', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,112 Square Feet', 'Lot Size: 3781 sqft']",09/18/2018,3781.0,sqft,&lpar;Clearing&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1951', '17 days on Trulia', '3781 sqft lot size', '1,112 sqft', '$238/sqft', '96 views']",264944.0,"[['2005-08-31 00:00:00', 195000, 'Sold'], ['2006-07-11 00:00:00', 305000, 'Sold'], ['2009-07-17 00:00:00', 163350, 'Listed for sale'], ['2009-07-19 00:00:00', 163350, 'Listed for sale'], ['2009-07-31 00:00:00', 163350, 'Posting removed'], ['2009-09-17 00:00:00', 155000, 'Sold'], ['2009-09-18 00:00:00', 163350, 'Posting removed'], ['2018-09-18 00:00:00', 264944, 'Listed for sale']]",238.0,"['$264,944', '$163,350', '$155,000', '$163,350', '$163,350', '$163,350', '$305,000', '$195,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,112 Square Feet', 'Lot Size: 3,780 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6147-s-moody-ave-chicago-il-60638--2104408174,96.0,1951.0,60638.0,60046,68423.0,55026,5627,"['0.3 km', '3.8 km', '4 m', '18.6 km', '0.2 km']",['22.9 km'],"['4 mins', '11 mins', '1 min', '31 mins', '3 mins']",['1 hour 2 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['West 63rd', 'Orange Line']",[41.78007119999999],[-87.7751913]
28,5628,5112 S Long Ave,3400.0,3.0,6.0,"Chicago, IL 60638",,5.0,,"['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,400 Square Feet', 'Lot Size: 3149 sqft']",09/14/2018,3149.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1952', '45 days on Trulia', '3149 sqft lot size', '3,400 sqft', '$118/sqft', '805 views']",399999.0,,118.0,,,,https://www.trulia.com/p/il/chicago/5112-s-long-ave-chicago-il-60638--2104395659,805.0,1952.0,60638.0,60046,68423.0,55026,5628,"['0.4 km', '3.0 km', '16 m', '16.5 km', '0.2 km']",['20.1 km'],"['5 mins', '9 mins', '1 min', '28 mins', '3 mins']",['50 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Archer', 'Orange Line']",[41.7997123],[-87.7576763]
29,5629,5417 S Central Ave,1510.0,2.0,3.0,"Chicago, IL 60638","['09/17/2018', '09/01/2018']",4.0,"['Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,510 Square Feet', 'Lot Size: 3680 sqft']",09/17/2018,3680.0,sqft,&lpar;Garfield Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1917', '34 days on Trulia', '3680 sqft lot size', '1,510 sqft', '$86/sqft', '368 views']",130000.0,"[['2018-09-01 00:00:00', 150000, 'Listed for sale'], ['2018-09-17 00:00:00', 130000, 'Price change']]",86.0,"['$130,000', '$150,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,510 Square Feet', 'Lot Size: 3,680 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5417-s-central-ave-chicago-il-60638--2104399869,368.0,1917.0,60638.0,60046,68423.0,55026,5629,"['0.2 km', '3.2 km', '4 m', '18.6 km', '0.2 km']",['22.1 km'],"['3 mins', '10 mins', '1 min', '31 mins', '3 mins']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['55th/Austin', 'Orange Line']",[41.794142],[-87.7623034]
